gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
163987378																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100763																																																				BR				"Ilhéus Cepec Quadra ""G"", Bahia State, Theobroma c."																																																										Criconemella paradenoudeni Rashid, Geraert & Sharma, 1987								Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Macroposthonia		paradenoudeni		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7022723	1	5967481	250	972	2552	2284084		7022722	Macroposthonia paradenoudeni	Criconemella		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	false
163987382																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100767																																																				BR				"Ilhéus Cepec Quadra ""G"", Bahia State, Theobroma c."																																																										Criconemella paradenoudeni Rashid, Geraert & Sharma, 1987								Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Macroposthonia		paradenoudeni		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7022723	1	5967481	250	972	2552	2284084		7022722	Macroposthonia paradenoudeni	Criconemella		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	false
163987698																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100978																																																																																																																		Amphimonhystrella Timm, 1961								Animalia	Nematoda	Adenophorea	Monhysterida	Monhysteridae	Amphimonhystrella				GENUS							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_HIGHERRANK		false	false	2279819	1	5967481	251	445	2570	2279819				Amphimonhystrella		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
163987772																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101112																																																																																																																		Eudorylaimus obtusicaudatus (Bastian, 1865) Andrássy, 1959								Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Dorylaimus		obtusicaudatus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	6484823	1	5967481	251	446	2592	2282620		4554923	Dorylaimus obtusicaudatus	Eudorylaimus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
163987787																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101147																																																																																																																		Eudorylaimus lugdunensis (de Man, 1880) Andrássy, 1959								Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Dorylaimus		lugdunensis		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	6484819	1	5967481	251	446	2592	2282620		4554879	Dorylaimus lugdunensis	Eudorylaimus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
163987918																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101413																														1962-09-10T00:00Z				1962	9	10																																																																														Ditylenchus dipsaci (Kuhn, 1857)								Animalia	Nematoda	Secernentea	Tylenchida	Anguinidae	Ditylenchus		dipsaci		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2283953	1	5967481	250	972	2553	2283952		2283953	Ditylenchus dipsaci	Ditylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
163988076																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101788																																																																																																																		Boleodorus thylactus Thorne, 1941								Animalia	Nematoda	Secernentea	Tylenchida	Neotylenchidae	Boleodorus		thylactus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4555968	1	5967481	250	972	2283985	2284001		4555968	Boleodorus thylactus	Boleodorus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
163988107																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101938																														1963-01-15T00:00Z				1963	1	15																																																																ALLOTYPE														Basiria Siddiqi, 1959								Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Basiria				GENUS							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_HIGHERRANK		false	false	3249175	1	5967481	250	440	4281840	3249175				Basiria		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
163988118																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101981																														1963-08-25T00:00Z				1963	8	25																GB				Tunbridge Wells, mud from pond																																																										Ditylenchus Filipjev, 1936								Animalia	Nematoda	Secernentea	Tylenchida	Anguinidae	Ditylenchus				GENUS							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2283952	1	5967481	250	972	2553	2283952				Ditylenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	false
163989113																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100005																																																																																																																		Metacrobeles tessellatus de Ley, Coomans & Geraert, 1989								Animalia	Nematoda			Metacrobelidae	Metacrobeles		tessellatus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_FUZZY		false	false	7023542	1	5967481			6880755	4631070		7023542	Metacrobeles tessellatus	Metacrobeles		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163989125																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100052																														1970-08-17T00:00Z				1970	8	17																KR				Pine tree; Pohang																																																										Hemicycliophora koreana Choi & Geraert, 1971								Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Hemicycliophora		koreana		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7023091	1	5967481	250	972	2552	2284090		7023091	Hemicycliophora koreana	Hemicycliophora		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163989204																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100102																																																				FR				Dunes North France, host. Soil around roots Ligust																																																										Laimaphelenchus deconincki Elmiligy & Geraert, 1972								Animalia	Nematoda	Secernentea	Aphelenchida	Aphelenchoididae	Aphelenchoides		deconincki		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7021843	1	5967481	250	443	2566	2284354		7021839	Aphelenchoides penardi	Laimaphelenchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163989221																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100115																																																																																																																		Meloidogyne litoralis Elmiligy, 1968								Animalia	Nematoda	Secernentea	Rhabditida	Meloidogynidae	Meloidogyne		litoralis		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_FUZZY		false	false	4556293	1	5967481	250	440	4556279	2283979		4556292	Meloidogyne ardenensis	Meloidogyne		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163989403																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100322																																																				KR				Apple; An-Shim-Nyon																																																										Hemicycliophora koreana Choi & Geraert, 1971								Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Hemicycliophora		koreana		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7023091	1	5967481	250	972	2552	2284090		7023091	Hemicycliophora koreana	Hemicycliophora		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163989730																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100441																														1979-06-27T00:00Z				1979	6	27																																																																														Paracanthonchus heterodontus (Schulz, 1932) Vincx et al., 1982								Animalia	Nematoda	Adenophorea	Desmodorida	Cyatholaimidae	Paracanthonchus		heterodontus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4347678	1	5967481	251	447	6512	2280476		4347678	Paracanthonchus heterodontus	Paracanthonchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163989731																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100442																														1974-06-10T00:00Z				1974	6	10																																																																														Paracanthonchus thaumasius (Schulz, 1932) Vincx et al., 1982								Animalia	Nematoda	Adenophorea	Desmodorida	Cyatholaimidae	Paracanthonchus		thaumasius		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4347709	1	5967481	251	447	6512	2280476		4347709	Paracanthonchus thaumasius	Paracanthonchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163989749																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100481																														1978-09-05T00:00Z				1978	9	5																																																																														Microlaimus annelisae Jensen, 1976								Animalia	Nematoda	Adenophorea	Desmodorida	Microlaimidae	Microlaimus		annelisae		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7398233	1	5967481	251	447	2601	2280387		4347898	Microlaimus annelisae	Microlaimus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163989755																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100524																																																																																																																		Mesodiplogaster pseudolheritieri Geraert, 1984								Animalia	Nematoda	Secernentea	Diplogasterida	Diplogasteridae	Pristionchus		pseudolheritieri		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_FUZZY		false	false	7026011	1	5967481	250	974	6484	4281833		4558120	Pristionchus lheritieri	Mesodiplogaster		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163989771																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100546																																																				BR				Nicotiana tabacum, Muritiba, Bahia State																																																										Heterocephalobus tabacum Rashid, Geraert & Sharma, 1985								Animalia	Nematoda	Secernentea	Rhabditida	Cephalobidae	Pseudacrobeles		tabacum		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7024867	1	5967481	250	440	2560	4404392		7024866	Pseudacrobeles tabacum	Heterocephalobus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163989806																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100716																																																																																																																		Mesodorylaimus imperator Loof, 1975								Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Mesodorylaimus		imperator		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7017276	1	5967481	251	446	2592	2282644		7017276	Mesodorylaimus imperator	Mesodorylaimus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163989814																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100732																																																																																																																		Gonionchus heipi Vincx, 1986								Animalia	Nematoda	Adenophorea	Monhysterida	Monhysteridae	Gonionchus		heipi		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4348638	1	5967481	251	445	2570	2279930		4348638	Gonionchus heipi	Gonionchus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163989817																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100748																														1985-03-04T00:00Z				1985	3	4																IN				Host. Oryza sativa, Cuttack																																																										Meloidogyne Goeldi, 1889								Animalia	Nematoda	Secernentea	Rhabditida	Meloidogynidae	Meloidogyne				GENUS							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_HIGHERRANK		false	false	8005155	1	5967481	250	440	4556279	8005155				Meloidogyne		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163989843																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100856																																																				CI				R. Avodiré Foret du Banco Abidjan																																																										Hylonema ivorense Luc, Taylor and Cadet, 1978								Animalia	Nematoda	Secernentea	Tylenchida	Heteroderidae	Hylonema		ivorense		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	2283976	1	5967481	250	972	6466	2283975		2283976	Hylonema ivorense	Hylonema		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163989845																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100861																														1985-12-22T00:00Z				1985	12	22																BE				Water in coalmine at Winterslag, 630 m below sea at 27°																																																										Halicephalobus laticauda Geraert, Sudhaus, Lenaerts & Bosmans, 1988								Animalia	Nematoda	Secernentea	Rhabditida	Panagrolaimidae	Halicephalobus		laticauda		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	4557913	1	5967481	250	440	6476	4404491		4557913	Halicephalobus laticauda	Halicephalobus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	true
163989866																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100995																																																				IN				Jungle tree, Lakshman Jhuli? P. Grashwal U.P.																																																										Oriverutus pagarus Ahmad & Jairajpuri, 1987								Animalia	Nematoda	Adenophorea	Dorylaimida	Nordiidae	Oriverutus		pagarus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7018508	1	5967481	251	446	3249165	4408081		7018508	Oriverutus pagarus	Oriverutus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
163989924																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101651																														1962-05-02T00:00Z				1962	5	2																																																																														Dorylaimidae								Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae					FAMILY							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_HIGHERRANK		false	false	2592	1	5967481	251	446	2592					Dorylaimidae		TAPIR	2014-05-29T12:06Z	2016-06-28T13:42Z	
163989965																																																											UGENT	nematodes			PRESERVED_SPECIMEN					101872																														1962-12-14T00:00Z				1962	12	14																																																																														Macroposthonia sphaerocephalus (Taylor, 1936)								Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Macroposthonia		sphaerocephalus		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z							TAXON_MATCH_FUZZY		false	false	7022672	1	5967481	250	972	2552	2284084		7022672	Macroposthonia sphaerocephalus	Macroposthonia		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	
163990031																																																											UGENT	nematodes			PRESERVED_SPECIMEN					100030																														1986-07-31T00:00Z				1986	7	31																NA				Ai-Ais																																																										Theristus tessae Heyns & Coomans, 1989								Animalia	Nematoda	Adenophorea	Monhysterida	Monhysteridae	Theristus		tessae		SPECIES							b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	BE	2016-04-17T12:49Z									false	false	7020713	1	5967481	251	445	2570	2279936		7020712	Penzancia tessae	Theristus		TAPIR	2014-05-29T12:06Z	2016-06-28T13:43Z	false
