gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
163989962	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Dorylaimida	Mononchidae	Mononchus	Mononchus papillatus		SPECIES	Mononchus papillatus Bastian, 1865			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-12-06T01:00Z	6	12	1962	2282529	2282529	PRESERVED_SPECIMEN	UGENT	nematodes	101851			CC_BY_4_0					2016-08-04T14:19Z		
163990034	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Dorylaimida	Longidoridae	Xiphinema	Xiphinema basilgoodeyi		SPECIES	Xiphinema basilgoodeyi Coomans, 1965			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4554499	4554499	PRESERVED_SPECIMEN	UGENT	nematodes	100034			CC_BY_4_0					2016-08-04T14:19Z		
163990071	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Peltamigratus	Nectopelta perscitus		SPECIES	Peltamigratus perscitus Doucet, 1980	AR	Provincia de Cordoba, Pampa de Achala	05c249d0-dfa0-11d8-b22e-b8a03c50a862													4556478	7021100	PRESERVED_SPECIMEN	UGENT	nematodes	100232			CC_BY_4_0					2016-08-04T14:19Z		
163990137	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Desmodorida	Cyatholaimidae	Propomponema	Propomponema websteri		SPECIES	Propomponema websteri Sharma & Vincx, 1982	CA	Vancouver	05c249d0-dfa0-11d8-b22e-b8a03c50a862													4348442	4348442	PRESERVED_SPECIMEN	UGENT	nematodes	100378			CC_BY_4_0					2016-08-04T14:19Z		
163990146	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Desmodorida	Draconematidae	Prochaetosoma	Prochaetosoma vitielloi		SPECIES	Prochaetosoma vitielloi	FR	Marseille	05c249d0-dfa0-11d8-b22e-b8a03c50a862													4348136	4348136	PRESERVED_SPECIMEN	UGENT	nematodes	100400			CC_BY_4_0					2016-08-04T14:19Z		TAXON_MATCH_FUZZY
163990177	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Dorylaimida	Longidoridae	Xiphinema	Xiphinema papuanum		SPECIES	Xiphinema papuanum Heyns & Coomans, 1983			05c249d0-dfa0-11d8-b22e-b8a03c50a862													7019339	7019339	PRESERVED_SPECIMEN	UGENT	nematodes	100499			CC_BY_4_0					2016-08-04T14:19Z		
163990192	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Araeolaimida	Aulolaimidae	Pseudoaulolaimus	Pseudoaulolaimus anchilocaudatus		SPECIES	Pseudoaulolaimus anchilocaudatus Imamura, 1931			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1982-07-21T02:00Z	21	7	1982	2283153	2283153	PRESERVED_SPECIMEN	UGENT	nematodes	100512			CC_BY_4_0					2016-08-04T14:19Z		
163990193	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Triplonchida	Trichodoridae	Trichodora	Trichodora persicus		SPECIES	Trichodorus persicus de Waele & Sturhan, 1987			05c249d0-dfa0-11d8-b22e-b8a03c50a862													7015468	7015467	PRESERVED_SPECIMEN	UGENT	nematodes	100513			CC_BY_4_0					2016-08-04T14:19Z		
163990248	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Dorylaimida	Dorylaimidae	Thornenema	Thornenema elegans		SPECIES	Thornenema elegans Carbonell & Coomans, 1987	CM	Ngauoudère, beboste savanne	05c249d0-dfa0-11d8-b22e-b8a03c50a862													7017373	7017373	PRESERVED_SPECIMEN	UGENT	nematodes	100603			CC_BY_4_0					2016-08-04T14:19Z		
163990289	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Desmodorida	Epsilonematidae	Perepsilonema	Perepsilonema mediterraneum		SPECIES	Perepsilonema mediterraneum Vanreusel & Vincx, 1986			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4348012	4348012	PRESERVED_SPECIMEN	UGENT	nematodes	100656			CC_BY_4_0					2016-08-04T14:19Z		TAXON_MATCH_FUZZY
163990564	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Rotylenchoides	Rotylenchoides valdeclarus		SPECIES	Rotylenchoides valdeclarus Orton Williams, 1983	WS	Asplenium nidus, Togitonina Upolu	05c249d0-dfa0-11d8-b22e-b8a03c50a862													7021567	7021567	PRESERVED_SPECIMEN	UGENT	nematodes	100793			CC_BY_4_0					2016-08-04T14:19Z		
163990568	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Diplogasterida	Neodiplogasteridae				FAMILY	Neodiplogasteridae	CZ	Culture Mraceh	05c249d0-dfa0-11d8-b22e-b8a03c50a862													5977		PRESERVED_SPECIMEN	UGENT	nematodes	100797			CC_BY_4_0					2016-08-04T14:19Z		TAXON_MATCH_HIGHERRANK
163990585	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Enoplida	Trefusiidae	Trefusia	Trefusia litoralis		SPECIES	Trefusia litoralis (Allgen, 1932)			05c249d0-dfa0-11d8-b22e-b8a03c50a862													2282029	2282029	PRESERVED_SPECIMEN	UGENT	nematodes	100845			CC_BY_4_0					2016-08-04T14:19Z		
163990605	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Pratylenchus	Pratylenchus pratensis		SPECIES	Pratylenchus pratensis (de Man, 1880)			05c249d0-dfa0-11d8-b22e-b8a03c50a862													2284124	2284124	PRESERVED_SPECIMEN	UGENT	nematodes	101046			CC_BY_4_0					2016-08-04T14:19Z		
163990611	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus	Aglenchus agricola		SPECIES	Tylenchus agricola de Man, 1884			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4556002	4346564	PRESERVED_SPECIMEN	UGENT	nematodes	101068			CC_BY_4_0					2016-08-04T14:19Z		
163990627	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Coslenchus	Coslenchus costatus		SPECIES	Tylenchus costatus de Man, 1921			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4556022	2284195	PRESERVED_SPECIMEN	UGENT	nematodes	101118			CC_BY_4_0					2016-08-04T14:19Z		
163990645	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus	Aglenchus agricola		SPECIES	Tylenchus agricola de Man, 1884			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4556002	4346564	PRESERVED_SPECIMEN	UGENT	nematodes	101172			CC_BY_4_0					2016-08-04T14:19Z		
163990649	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Filenchus	Filenchus thornei		SPECIES	Tylenchus thornei Andrássy, 1954			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4556040	4556039	PRESERVED_SPECIMEN	UGENT	nematodes	101177			CC_BY_4_0					2016-08-04T14:19Z		
163990669	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Filenchus	Filenchus thornei		SPECIES	Tylenchus thornei Andrássy, 1954			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4556040	4556039	PRESERVED_SPECIMEN	UGENT	nematodes	101236			CC_BY_4_0					2016-08-04T14:19Z		
163990676	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus			GENUS	Tylenchorhynchus			05c249d0-dfa0-11d8-b22e-b8a03c50a862													8408267		PRESERVED_SPECIMEN	UGENT	nematodes	101270			CC_BY_4_0					2016-08-04T14:19Z		TAXON_MATCH_HIGHERRANK
163990697	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus	Aglenchus agricola		SPECIES	Tylenchus agricola de Man, 1884			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-05-28T01:00Z	28	5	1962	4556002	4346564	PRESERVED_SPECIMEN	UGENT	nematodes	101313			CC_BY_4_0					2016-08-04T14:19Z		
163990771	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Adenophorea	Araeolaimida	Plectidae	Plectus	Plectus parietinus		SPECIES	Plectus parietinus Bastian, 1865			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1973-12-16T01:00Z	16	12	1973	5188583	5188583	PRESERVED_SPECIMEN	UGENT	nematodes	101454			CC_BY_4_0					2016-08-04T14:19Z		
163990837	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Tylenchus			GENUS	Tylenchus Bastian, 1865			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-04-13T01:00Z	13	4	1962	4281839		PRESERVED_SPECIMEN	UGENT	nematodes	101598			CC_BY_4_0					2016-08-04T14:19Z		
163990856	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus	Aglenchus agricola		SPECIES	Tylenchus agricola de Man, 1884			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-05-03T01:00Z	3	5	1962	4556002	4346564	PRESERVED_SPECIMEN	UGENT	nematodes	101657			CC_BY_4_0					2016-08-04T14:19Z		
163990858	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Pratylenchus	Pratylenchus coffeae		SPECIES	Pratylenchus coffeae (Zimmermann, 1898)			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4556342	4556342	PRESERVED_SPECIMEN	UGENT	nematodes	101659			CC_BY_4_0					2016-08-04T14:19Z		
163990918	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus	Tylenchorhynchus dubius		SPECIES	Tylenchorhynchus dubius (Butschli, 1873)			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-10-18T01:00Z	18	10	1962	2283945	2283945	PRESERVED_SPECIMEN	UGENT	nematodes	101773			CC_BY_4_0					2016-08-04T14:19Z		
163990929	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus	Tylenchorhynchus dubius		SPECIES	Tylenchorhynchus dubius (Butschli, 1873)			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-10-31T01:00Z	31	10	1962	2283945	2283945	PRESERVED_SPECIMEN	UGENT	nematodes	101794			CC_BY_4_0					2016-08-04T14:19Z		
163991007	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus	Tylenchorhynchus dubius		SPECIES	Tylenchorhynchus dubius (Butschli, 1873)			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1962-12-21T01:00Z	21	12	1962	2283945	2283945	PRESERVED_SPECIMEN	UGENT	nematodes	101896			CC_BY_4_0					2016-08-04T14:19Z		
163991027	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Rotylenchus	Rotylenchus goodeyi		SPECIES	Rotylenchus goodeyi Loof & Oostenbrink, 1958			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1963-01-10T01:00Z	10	1	1963	4556473	4556473	PRESERVED_SPECIMEN	UGENT	nematodes	101921			CC_BY_4_0					2016-08-04T14:19Z		
163991046	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Tylenchida	Belonolaimidae	Tylenchorhynchus	Tylenchorhynchus dubius		SPECIES	Tylenchorhynchus dubius (Butschli, 1873)			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1963-01-21T01:00Z	21	1	1963	2283945	2283945	PRESERVED_SPECIMEN	UGENT	nematodes	101953			CC_BY_4_0					2016-08-04T14:19Z		
163991060	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus	Aglenchus agricola		SPECIES	Tylenchus agricola de Man, 1884			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1963-02-02T01:00Z	2	2	1963	4556002	4346564	PRESERVED_SPECIMEN	UGENT	nematodes	101969			CC_BY_4_0					2016-08-04T14:19Z		
163991091	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Rhabditida		Paratylenchus	Paratylenchus microdorus		SPECIES	Paratylenchus microdorus Andrássy, 1959	BE	Baraque Michel, grachtkant struikgewas	05c249d0-dfa0-11d8-b22e-b8a03c50a862									1963-07-01T01:00Z	1	7	1963	8267652	5777104	PRESERVED_SPECIMEN	UGENT	nematodes	101994			CC_BY_4_0					2016-08-04T14:19Z		
163991102	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862		Animalia	Nematoda	Secernentea	Rhabditida	Psilenchidae	Aglenchus	Aglenchus agricola		SPECIES	Tylenchus agricola de Man, 1884			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1963-02-08T01:00Z	8	2	1963	4556002	4346564	PRESERVED_SPECIMEN	UGENT	nematodes	102029			CC_BY_4_0					2016-08-04T14:19Z		
1305955049	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100057	Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Discocriconemella	Discocriconemella retroversa		SPECIES	Discocriconemella retroversa Sauer & Winoto, 1975	MY		05c249d0-dfa0-11d8-b22e-b8a03c50a862	4.21048	101.97577							1973-08-08T01:00Z	8	8	1973	7022484	7022484	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100057			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955078	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100100	Animalia	Nematoda	Secernentea	Rhabditida	Meloidogynidae	Meloidogyne	Meloidogyne ardenensis		SPECIES	Meloidogyne deconincki Elmiligy, 1968			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4556294	4556292	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100100			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955085	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100101	Animalia	Nematoda	Secernentea	Aphelenchida	Aphelenchoididae	Aphelenchoides	Aphelenchoides penardi		SPECIES	Laimaphelenchus deconincki Elmiligy & Geraert, 1972	FR		05c249d0-dfa0-11d8-b22e-b8a03c50a862	46.22764	2.21375											7021843	7021839	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100101			CC_BY_4_0	Ugent		HOLOTYPE		2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955061	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100076	Animalia	Nematoda	Secernentea	Tylenchida	Dolichodoridae	Merlinius			GENUS	Merlinius Siddiqi, 1970	BA		05c249d0-dfa0-11d8-b22e-b8a03c50a862									1972-07-28T01:00Z	28	7	1972	4281837		PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100076			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		TAXON_MATCH_HIGHERRANK
1305955133	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100141	Animalia	Nematoda	Adenophorea	Desmoscolecida	Desmoscolecidae	Desmoscolex	Desmoscolex asetosus		SPECIES	Desmoscolex asetosus Decraemer, 1975	AU		05c249d0-dfa0-11d8-b22e-b8a03c50a862	-25.2744	133.77514							1967-10-14T01:00Z	14	10	1967	4346885	4346885	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100141			CC_BY_4_0	Ugent		HOLOTYPE		2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955122	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100149	Animalia	Nematoda	Adenophorea	Desmoscolecida	Desmoscolecidae	Desmoscolex	Desmoscolex membranosus		SPECIES	Desmoscolex membranosus Decraemer, 1974	GR		05c249d0-dfa0-11d8-b22e-b8a03c50a862	39.07421	21.82431							1967-09-25T01:00Z	25	9	1967	4346865	4346865	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100149			CC_BY_4_0	Ugent		ALLOTYPE		2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955107	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100115	Animalia	Nematoda	Secernentea	Rhabditida	Meloidogynidae	Meloidogyne	Meloidogyne ardenensis		SPECIES	Meloidogyne litoralis Elmiligy, 1968	FR		05c249d0-dfa0-11d8-b22e-b8a03c50a862	46.22764	2.21375											4556293	4556292	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100115			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955179	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100207	Animalia	Nematoda	Adenophorea	Desmoscolecida	Desmoscolecidae	Desmoscolex	Desmoscolex cooleni		SPECIES	Desmolorenzenia cooleni Decraemer, 1978			05c249d0-dfa0-11d8-b22e-b8a03c50a862													4346845	4346862	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100207			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955095	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100128	Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Hemicycliophora	Hemicycliophora belemnis		SPECIES	Hemicycliophora belemnis Germani & Luc, 1973	MR		05c249d0-dfa0-11d8-b22e-b8a03c50a862	21.00789	-10.94083											7023169	7023169	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100128			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955111	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100133	Animalia	Nematoda	Secernentea	Tylenchida	Dolichodoridae	Merlinius	Merlinius pseudobavaricus		SPECIES	Merlinius pseudobavaricus Saltukoglu, Geraert & Coomans, 1976	TR		05c249d0-dfa0-11d8-b22e-b8a03c50a862	38.96375	35.24332							1972-04-16T01:00Z	16	4	1972	7023569	7023569	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100133			CC_BY_4_0	Ugent		HOLOTYPE		2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955201	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100232	Animalia	Nematoda	Secernentea	Tylenchida	Hoplolaimidae	Peltamigratus	Nectopelta perscitus		SPECIES	Peltamigratus perscitus Doucet, 1980	AR		05c249d0-dfa0-11d8-b22e-b8a03c50a862	-38.4161	-63.61667											4556478	7021100	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100232			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955232	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100244	Animalia	Nematoda	Adenophorea	Dorylaimida	Longidoridae	Xiphidorus	Xiphidorus tucumanensis		SPECIES	Xiphidorus tucumanensis Chaves & Coomans, 1984	AR		05c249d0-dfa0-11d8-b22e-b8a03c50a862	-38.4161	-63.61667											7019104	7019104	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100244			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955208	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100226	Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Tylenchus	Tylenchus sandneri		SPECIES	Tylenchus cerealis Kheiri, 1970	IR		05c249d0-dfa0-11d8-b22e-b8a03c50a862	32.42791	53.68805											7025135	4556078	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100226			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955215	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100262	Animalia	Nematoda	Secernentea	Tylenchida	Tylenchidae	Ottolenchus	Ottolenchus cabi		SPECIES	Ottolenchus cabi Siddiqi & Hawksworth, 1982	IE		05c249d0-dfa0-11d8-b22e-b8a03c50a862	53.41291	-8.24389											7025367	7025367	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100262			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84
1305955274	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100323	Animalia	Nematoda	Secernentea	Tylenchida	Criconematidae	Hemicycliophora	Hemicycliophora koreana		SPECIES	Hemicycliophora koreana Choi & Geraert, 1971	KR		05c249d0-dfa0-11d8-b22e-b8a03c50a862	37.664	127.97846											7023091	7023091	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100323			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955265	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100302	Animalia	Nematoda			Telotylenchidae	Scutylenchus	Scutylenchus koreanus		SPECIES	Merlinius koreanus Choi & Geraert, 1971	KR		05c249d0-dfa0-11d8-b22e-b8a03c50a862	37.664	127.97846											7023619	7023618	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100302			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955261	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100299	Animalia	Nematoda	Adenophorea	Dorylaimida	Belondiridae	Anchobelondira	Anchobelondira clavicauda		SPECIES	Anchobelondira clavicauda Nair & Coomans, 1971	ZA		05c249d0-dfa0-11d8-b22e-b8a03c50a862	-30.55948	22.93751							1964-06-09T01:00Z	9	6	1964	7019647	7019647	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100299			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955233	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100256	Animalia	Nematoda	Secernentea	Tylenchida	Anguinidae	Ditylenchus	Ditylenchus dryadis		SPECIES	Ditylenchus dryadis Anderson & Mulvey, 1980	CA	Host. D. integrifolia, L Haren NWT	05c249d0-dfa0-11d8-b22e-b8a03c50a862													7024472	7024472	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100256			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955309	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100339	Animalia	Nematoda	Secernentea	Rhabditida	Hemicycliophoridae	Aulosphora	Aulosphora penetrans		SPECIES	Hemicycliophora penetrans Thorne, 1955	IN		05c249d0-dfa0-11d8-b22e-b8a03c50a862	20.59368	78.96288											7023062	7023061	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100339			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955421	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100474	Animalia	Nematoda	Adenophorea	Desmodorida	Microlaimidae	Microlaimus	Microlaimus monstrosus		SPECIES	Calomicrolaimus monstrosus (Gerlach, 1953) Vincx, 1981			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1978-06-21T01:00Z	21	6	1978	4347895	4347894	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100474			CC_BY_4_0	Ugent				2016-09-08T12:12Z		
1305955410	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100433	Animalia	Nematoda	Adenophorea	Desmodorida	Chromadoridae	Chromadora	Chromadora lorenzeni		SPECIES	Chromadora lorenzeni Jensen, 1980			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1975-01-10T01:00Z	10	1	1975	4347283	4347283	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100433			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		
1305955392	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100436	Animalia	Nematoda	Adenophorea	Desmodorida	Cyatholaimidae	Paracanthonchus	Paracanthonchus caecus		SPECIES	Paracanthonchus caecus Micoletzky	BE	Dievengat	05c249d0-dfa0-11d8-b22e-b8a03c50a862	50.50389	4.46994											2280490	2280490	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100436			CC_BY_4_0	Ugent				2016-09-08T12:12Z		GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1305955470	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100516	Animalia	Nematoda	Adenophorea	Desmodorida	Desmodoridae	Desmodora	Desmodora schulzi		SPECIES	Desmodora schulzi (Gerlach, 1950)			05c249d0-dfa0-11d8-b22e-b8a03c50a862									1972-10-09T01:00Z	9	10	1972	7925522	7925522	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100516			CC_BY_4_0	Ugent				2016-09-08T12:12Z		TAXON_MATCH_FUZZY
1305955497	b24d3bd0-e6d9-11dc-8b77-b8a03c50a862	Ugent:UGMD:100559	Animalia	Nematoda	Adenophorea	Araeolaimida	Leptolaimidae	Chronogaster	Chronogaster cameroonensis		SPECIES	Chronogaster cameroonensis Heys & Coomans, 1984	CM		05c249d0-dfa0-11d8-b22e-b8a03c50a862	7.36972	12.35472											4555752	4555752	PRESERVED_SPECIMEN	Ugent	MVD:Nematods	100559			CC_BY_4_0	Ugent		PARATYPE		2016-09-08T12:12Z		COUNTRY_DERIVED_FROM_COORDINATES;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_INVALID;COORDINATE_ROUNDED
