institutionCode,Acronym,Catalogue number,occurrenceID,genus,scientificName,scientificNameAuthorship,kingdom,scientificName_recon,identificationRemarks,Year,class,Subclassis,Order,otherCatalogNumber,individualCount,typestatus,sex,locality,Country,geoReferenceRemarks,decimalLatitude,decimalLongitude,eventDate,Reference,disposition,Phylum
Ugent,UGMD,102694,UgentUGMD102694,Criconemoides,"Criconemoides informis (Micoletzky, 1922)","Micoletzky, 1922",Animalia,"Criconemoides informis  (Micoletzky, 1922) (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2694,13,,,Chung Song Sesam ,Korea,only georeferenced to country level,37.66399759999999,127.9784585,1970-03-14T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,102697,UgentUGMD102697,Tylenchorhynchus,"Tylenchorhynchus claytoni Steiner, 1937","Steiner, 1937",Animalia,"Tylenchorhynchus claytoni Steiner, 1937 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2697,12,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102698,UgentUGMD102698,Geocenamus,,,,Geocenamus nothus,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2698,11,,,Young Yang on  bean ,Korea,only georeferenced to country level,37.66399759999999,127.9784585,1970-03-14T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,102699,UgentUGMD102699,Hirschmaniella,,,,Hirschmaniella immanati,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2699,6,,,"Persimmon, Sagok ",,only georeferenced to country level,,,1969-09-16T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,102700,UgentUGMD102700,Scutellonema,"Scutellonema unum Sher, 1964","Sher, 1964",Animalia,"Scutellonema unum Sher, 1964 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2700,9,,,Chung Song on bean ,Korea,only georeferenced to country level,37.66399759999999,127.9784585,1970-03-14T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,102701,UgentUGMD102701,Tylenchus,Tylenchus,,Animalia,Tylenchus (Animalia),collection and data is currently is under review,1970,Chromadorea,Chromadoria,Rhabditida,ZIRUG2701,14 waarvan één gebroken,,,,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102702,UgentUGMD102702,Tylenchus,Tylenchus,,Animalia,Tylenchus (Animalia),collection and data is currently is under review,1970,Chromadorea,Chromadoria,Rhabditida,ZIRUG2702,6,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102703,UgentUGMD102703,Tylenchus,Tylenchus,,Animalia,Tylenchus (Animalia),collection and data is currently is under review,1970,Chromadorea,Chromadoria,Rhabditida,ZIRUG2703,12,,,,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102704,UgentUGMD102704,Tylenchus,Tylenchus,,Animalia,Tylenchus (Animalia),collection and data is currently is under review,1970,Chromadorea,Chromadoria,Rhabditida,ZIRUG2704,9,,,,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102705,UgentUGMD102705,Tylenchus,Tylenchus,,Animalia,Tylenchus (Animalia),collection and data is currently is under review,1970,Chromadorea,Chromadoria,Rhabditida,ZIRUG2705,16,,,,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102706,UgentUGMD102706,Tylenchus,Tylenchus,,Animalia,Tylenchus (Animalia),collection and data is currently is under review,1970,Chromadorea,Chromadoria,Rhabditida,ZIRUG2706,15,,,,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102707,UgentUGMD102707,Tylenchus,Tylenchus,,Animalia,Tylenchus (Animalia),collection and data is currently is under review,1970,Chromadorea,Chromadoria,Rhabditida,ZIRUG2707,oorspronkelijk 10 nu nog 9 terug te vinden,,,,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102708,UgentUGMD102708,Tylenchus,Tylenchus,,Animalia,Tylenchus (Animalia),collection and data is currently is under review,,Chromadorea,Chromadoria,Rhabditida,ZIRUG2708,oorspronkelijk 11 nematoden (7/4/-) nu worden er 10 teruggevonden waarvan één afgebroken,,,,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102709,UgentUGMD102709,Pratylenchus,"Pratylenchus minyus Sher & Allen, 1953","Sher & Allen, 1953",Animalia,"Pratylenchus minyus Sher & Allen, 1953 [=> Pratylenchus neglectus (Rensch, 1924)] (Animalia)",collection and data is currently is under review,1970,Chromadorea,Chromadoria,Rhabditida,ZIRUG2709,16,,,,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102710,UgentUGMD102710,Pratylenchus,"Pratylenchus thornei Sher & Allen, 1953","Sher & Allen, 1953",Animalia,"Pratylenchus thornei Sher & Allen, 1953 (Animalia)",collection and data is currently is under review,,Chromadorea,Chromadoria,Rhabditida,ZIRUG2710,"oorspronkelijk Pratylenchus thornei 6, nu nog 4",,,68.10.16SeonchulKIM,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102711,UgentUGMD102711,Eutylenchus,,,,Eutylenchus africanas,collection and data is currently is under review,,Chromadorea,Chromadoria,Rhabditida,ZIRUG2711,1,,,3-71256 apple university campus TAEGUKaea,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102712,UgentUGMD102712,Tylenchus,"Tylenchus davainei Bastian, 1865","Bastian, 1865",Animalia,"Tylenchus davainei Bastian, 1865 (Animalia)",collection and data is currently is under review,,Chromadorea,Chromadoria,Rhabditida,ZIRUG2712,6,,,3-7123 apple Euisung Korea,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102714,UgentUGMD102714,Hemicriconemoides,"Hemicriconemoides varionodus Choi & Geraert, 1972","Choi & Geraert, 1972",Animalia,"Hemicriconemoides varionodus Choi & Geraert, 1972 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2714,4,Holotype Paratype ,,3/71Sang ju Korea,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102715,UgentUGMD102715,Hemicycliophora,"Hemicycliophora conida Thorne, 1955","Thorne, 1955",Animalia,"Hemicycliophora conida Thorne, 1955 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2715,5,,,3/71Euisung Korea,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102716,UgentUGMD102716,Pratylenchus,Pratylenchus,,Animalia,Pratylenchus (Animalia),collection and data is currently is under review,,Chromadorea,Chromadoria,Rhabditida,ZIRUG2716,9 nematoden (op het preparaat staat 4/1/- dus 5 nematoden),,,3/71Euisung Korea,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102717,UgentUGMD102717,Pratylenchus,Pratylenchus,,Animalia,Pratylenchus (Animalia),collection and data is currently is under review,,Chromadorea,Chromadoria,Rhabditida,ZIRUG2717,9,,,3/71Kimchur Korea,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102718,UgentUGMD102718,Pratylenchus,Pratylenchus,,Animalia,Pratylenchus (Animalia),collection and data is currently is under review,,Chromadorea,Chromadoria,Rhabditida,ZIRUG2718,9,,,3/71Kinchum Korea,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102719,UgentUGMD102719,Pratylenchus,"Pratylenchus flakkensis Seinhorst, 1968","Seinhorst, 1968",Animalia,"Pratylenchus flakkensis Seinhorst, 1968 (Animalia)",collection and data is currently is under review,,Chromadorea,Chromadoria,Rhabditida,ZIRUG2719,14,,,3/71Hayang Korea,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102721,UgentUGMD102721,Tylenchorhynchus,"Tylenchorhynchus dubius (Bütschli, 1873)","Butschli, 1873",Animalia,"Tylenchorhynchus dubius  (Bütschli, 1873) (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2721,12,,,3/71Pokang Korea,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102722,UgentUGMD102722,Tylenchorhynchus,"Tylenchorhynchus dubius (Bütschli, 1873)","Butschli, 1873",Animalia,"Tylenchorhynchus dubius  (Bütschli, 1873) (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2722,8,,,3/71Pokang Korea,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102724,UgentUGMD102724,Merlinius,"Merlinius koreanus Choi & Geraert, 1971","Choi & Geraert, 1971",Animalia,"Merlinius koreanus Choi & Geraert, 1971 [=> Scutylenchus koreanus (Choi & Geraert, 1971)] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2724,7,,,3/71Euisang Korea,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102725,UgentUGMD102725,Rotylenchus,"Rotylenchus pini Mamiya, 1968","Mamiya, 1968",Animalia,"Rotylenchus pini Mamiya, 1968 [=> Pararotylenchus pini (Mamiya, 1968)] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2725,6,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102726,UgentUGMD102726,Helicotylenchus,"Helicotylenchus erythrinae (Zimmermann, 1904)"," (Zimmermann, 1904)",Animalia,"Helicotylenchus erythrinae  (Zimmermann, 1904) (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2726,8,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102728,UgentUGMD102728,Helicotylenchus,"Helicotylenchus erythrinae (Zimmermann, 1904)"," (Zimmermann, 1904)",Animalia,"Helicotylenchus erythrinae  (Zimmermann, 1904) (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2728,10,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102729,UgentUGMD102729,Helicotylenchus,Helicotylenchus,,Animalia,Helicotylenchus (Animalia),collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2729,12 + 1 individu zonder staart,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102731,UgentUGMD102731,Helicotylenchus,,,,Helicotylenchus dihyrtem,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2731,13,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102732,UgentUGMD102732,Helicotylenchus,"Helicotylenchus serenus Siddiqi, 1963","Siddiqi, 1963",Animalia,"Helicotylenchus serenus Siddiqi, 1963 (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2732,5,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102733,UgentUGMD102733,Helicotylenchus,Helicotylenchus,,Animalia,Helicotylenchus (Animalia),collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2733,3,,,3/71University campus Taegu Korea,Korea,only georeferenced to country level,37.66399759999999,127.9784585,,,in collection,Nematoda
Ugent,UGMD,102734,UgentUGMD102734,Anatonchus,"Anatonchus tridentatus (de Man, 1876)","de Man, 1876",Animalia,"Anatonchus tridentatus  (de Man, 1876) (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Mononchida,ZIRUG2734,3,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102735,UgentUGMD102735,Anatonchus,"Anatonchus tridentatus (de Man, 1876)","de Man, 1876",Animalia,"Anatonchus tridentatus  (de Man, 1876) (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Mononchida,ZIRUG2735,3,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102736,UgentUGMD102736,Anatonchus,"Anatonchus tridentatus (de Man, 1876)","de Man, 1876",Animalia,"Anatonchus tridentatus  (de Man, 1876) (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Mononchida,ZIRUG2736,3,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102737,UgentUGMD102737,Anatonchus,"Anatonchus tridentatus (de Man, 1876)","de Man, 1876",Animalia,"Anatonchus tridentatus  (de Man, 1876) (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Mononchida,ZIRUG2737,3,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102740,UgentUGMD102740,Nacobbus,,,,Nacobbus uberrans,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2740,1,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102743,UgentUGMD102743,Preparaat ontbreekt,Nematoda,,Animalia,Nematoda (Animalia),collection and data is currently is under review,unknown,,,,ZIRUG2743,,,,,,only georeferenced to country level,,,,,missing,
Ugent,UGMD,102744,UgentUGMD102744,Ecphyadophora,,,,Ecphyadophora,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2744,2,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102745,UgentUGMD102745,Preparaat ontbreekt,Nematoda,,Animalia,Nematoda (Animalia),collection and data is currently is under review,unknown,,,,ZIRUG2745,,,,,,only georeferenced to country level,,,,,missing,
Ugent,UGMD,102746,UgentUGMD102746,Preparaat ontbreekt,Nematoda,,Animalia,Nematoda (Animalia),collection and data is currently is under review,unknown,,,,ZIRUG2746,,,,,,only georeferenced to country level,,,,,missing,
Ugent,UGMD,102747,UgentUGMD102747,Leeg preparaat,Nematoda,,Animalia,Nematoda (Animalia),collection and data is currently is under review,unknown,,,,ZIRUG2747,,,,,,only georeferenced to country level,,,,,in collection,
Ugent,UGMD,102748,UgentUGMD102748,Pseudhalenchus,,,,Pseudhalenchus sp,collection and data is currently is under review,1965,Chromadorea,Chromadoria,Rhabditida,ZIRUG2748,3,,,,,only georeferenced to country level,,,1965-10-31T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,102749,UgentUGMD102749,Pseudhalenchus,Pseudhalenchus anchilisposomus,,Animalia,Pseudhalenchus anchilisposomus (Animalia),collection and data is currently is under review,1940,Chromadorea,Chromadoria,Rhabditida,ZIRUG2749,1,,,Utah 13 West Jordan ,United States,only georeferenced to country level,,,1940-09-20T22:00:00Z,,in collection,Nematoda
Ugent,UGMD,102750,UgentUGMD102750,Trophurus,Trophurus,,Animalia,Trophurus (Animalia),collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2750,4,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102751,UgentUGMD102751,Tylenchus,"Tylenchus emarginatus Cobb, 1893","Cobb, 1893",Animalia,"Tylenchus emarginatus Cobb, 1893 [=> Cephalenchus emarginatus (Cobb, 1893)] (Animalia)",collection and data is currently is under review,1963,Chromadorea,Chromadoria,Rhabditida,ZIRUG2751,3,,,"Maclean, N.S.W. ",,only georeferenced to country level,,,1963-08-31T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,102752,UgentUGMD102752,Tylenchus,"Tylenchus emarginatus Cobb, 1893","Cobb, 1893",Animalia,"Tylenchus emarginatus Cobb, 1893 [=> Cephalenchus emarginatus (Cobb, 1893)] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2752,3,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102753,UgentUGMD102753,Tylenchus,"Tylenchus emarginatus Cobb, 1893","Cobb, 1893",Animalia,"Tylenchus emarginatus Cobb, 1893 [=> Cephalenchus emarginatus (Cobb, 1893)] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2753,4,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102754,UgentUGMD102754,Tylenchus,"Tylenchus emarginatus Cobb, 1893","Cobb, 1893",Animalia,"Tylenchus emarginatus Cobb, 1893 [=> Cephalenchus emarginatus (Cobb, 1893)] (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2754,2,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102755,UgentUGMD102755,Dorylaimoides,"Dorylaimoides bulbosus Brzeski & Szczygiel, 1961","Brzeski & Szczygiel, 1961",Animalia,"Dorylaimoides bulbosus Brzeski & Szczygiel, 1961 (Animalia)",collection and data is currently is under review,unknown,Enoplea,Dorylaimia,Dorylaimida,ZIRUG2755,3,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102756,UgentUGMD102756,Meloidogyne,,,,Meloidogyne incognita var acrita,collection and data is currently is under review,unknown,Chromadorea,Rhabditida,Rhabditida,ZIRUG2756,10,,,"Shatter, Calit ",United States,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102757,UgentUGMD102757,Meloidogyne,"Meloidogyne incognita (Kofoid & White, 1919)"," (Kofoid & White, 1919)",Animalia,"Meloidogyne incognita  (Kofoid & White, 1919) (Animalia)",collection and data is currently is under review,unknown,Chromadorea,Rhabditida,Rhabditida,ZIRUG2757,12,,,Belle Glade Florida ,United states,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102758,UgentUGMD102758,Meloidogyne,"Meloidogyne arenaria (Neal, 1889)"," (Neal, 1889)",Animalia,"Meloidogyne arenaria  (Neal, 1889) (Animalia)",collection and data is currently is under review,1950,Chromadorea,Rhabditida,Rhabditida,ZIRUG2758,9,,,"Beltsville, Md. ",United states,only georeferenced to country level,,,1950-12-27T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,102759,UgentUGMD102759,Meloidogyne,"Meloidogyne hapla Chitwood, 1949","Chitwood, 1949",Animalia,"Meloidogyne hapla Chitwood, 1949 (Animalia)",collection and data is currently is under review,,Chromadorea,Rhabditida,Rhabditida,ZIRUG2759,11,,,"Grants, New Mexico ",United States,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102760,UgentUGMD102760,Meloidogyne,"Meloidogyne javanica (Treub, 1885)"," (Treub, 1885)",Animalia,"Meloidogyne javanica  (Treub, 1885) (Animalia)",collection and data is currently is under review,1950,Chromadorea,Rhabditida,Rhabditida,ZIRUG2760,9,,,"Beltsville, Md. ",United states,only georeferenced to country level,,,1950-12-27T23:00:00Z,,in collection,Nematoda
Ugent,UGMD,102761,UgentUGMD102761,Ditylenchus,,,,Ditylenchus intermedium,collection and data is currently is under review,unknown,Chromadorea,Chromadoria,Rhabditida,ZIRUG2761,12,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102762,UgentUGMD102762,Ditylenchus,,,,Ditylenchus intermedium,collection and data is currently is under review,,Chromadorea,Chromadoria,Rhabditida,ZIRUG2762,11,,,,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102764,UgentUGMD102764,Seinura,"Seinura winchesi (Goodey, 1927)"," (Goodey, 1927)",Animalia,"Seinura winchesi  (Goodey, 1927) (Animalia)",collection and data is currently is under review,,Chromadorea,Chromadoria,Rhabditida,ZIRUG2764,24,,,elkovs farm u.a.r. ,,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102765,UgentUGMD102765,Seinura,"Seinura oxura (Paesler, 1957)"," (Paesler, 1957)",Animalia,"Seinura oxura  (Paesler, 1957) (Animalia)",collection and data is currently is under review,,Chromadorea,Chromadoria,Rhabditida,ZIRUG2765,20,,,warrak-elarab u.a.r. ,United Arabic Republic,only georeferenced to country level,,,,,in collection,Nematoda
Ugent,UGMD,102766,UgentUGMD102766,Rotylenchulus,"Rotylenchulus reniformis Linford & Oliveira, 1940","Linford & Oliveira, 1940",Animalia,"Rotylenchulus reniformis Linford & Oliveira, 1940 (Animalia)",collection and data is currently is under review,unknown,Chromoderea,Chromodoria,Rhabditida,ZIRUG2766,"oorspronkelijk 14, nu 12",,,Lettuce Yangambi ,Democratic Republic of the Congo,only georeferenced to country level,,,,,in collection,Nematoda
